id,predicted_pages
9366,"['中華人民共和國國家民族事務委員會', '國務院_(聖座)', '中華人民共和國', '總部', '北京市', '西城區', '復興門內大街', '復興門_(北京)', '甲']"
11886,"['概率', '概念', '事件_(概率論)', '度量']"
11139,"['南開大學', '中國', '近代', '教育家', '天津市']"
13779,"['鬥牛舞', '鬥牛_(消歧義)', '舞·舞·舞']"
12785,"['姚期智', '圖靈獎', '艾倫·圖靈', '現在', '歐洲']"
5716,"['嘉興市', '地勢', '運河']"
12806,"['羅素·衛斯特布魯克', 'NBA', '史', '場']"
6100,"['暗殺', '目標', '幻象', '執法']"
11957,"['福原黎三', '日本', '營養師', '日本國家足球隊']"
798,"['浸潤', '液體', '現象']"
14010,"['禾本科', '被子植物', '茜草科', '科', '麥', '人類', '主食']"
3485,"['通用機槍', '機槍', '輕機槍', '自動步槍', '步槍', '軍隊', '士兵']"
9660,"['中國皇帝', '皇帝', '中國', '三皇_(消歧義)', '一·二八事變', '神農']"
11410,"['蚵仔麪線', '豬大腸', '比例']"
11227,"['倪匡', '原振俠_(電視劇)', '香港', '寶狐_(小說)', '狐', '狐仙_(電視劇)', '主題', '傳奇']"
12711,"['梵天', '印度教', '供奉_(印度教)', '神', '宇宙', '存在', '印度', '寺廟']"
10359,"['道教', '傳統', '信經', '使徒信經', '經', '使徒_(基督教)', '信仰']"
12695,"['人', '歌詞', '情節', '法律', '思想']"
14114,"['臺中市大里區內新國民小學', '小學', '校長', '臺灣', '臺中市', '臺中縣']"
13411,"['徐州戰鬥_(北伐)', '徐州_(古代)', '戰鬥', '國民政府', '戰爭', '蘇北', '中國', '8月6日', '8月']"
4110,"['奧迪', '總部', '德國', '巧克力']"
12611,"['臺中市立文華高級中等學校', '西屯區', '臺中四省中', '臺中市', '學校', '四省中', '省', '第二次世界大戰', '世界大戰']"
13349,['天主教哥本哈根教區']
276,"['上座部佛教', '上座部', '上座_(佛教)', '佛教', '解脫道', '解脫']"
7546,"['香港國際機場', '時間', '停車場']"
11079,"['臺灣清治時期', '臺灣', '臺東直隸州州判', '臺東', '地區', '臺東直隸州', '直隸州', '州判', '1888年', '年']"
9312,"['臺灣', '1980年代', '人口', '在臺印度人', '人', '印度人', '產業', '高科技', '科技']"
14219,"['達拉斯龍屬', '世紀', '北美洲']"
3941,"['臼井儀人', '蠟筆小新', '代表作', '蠟筆']"
2945,"['歐洲民族', '歐洲', '民族', '國家', '文化']"
6045,"['英國授勳及嘉獎制度', '英國', '制度', '榮譽', '行爲', '服務', '成就_(電子遊戲)', '個體']"
12590,"['秦國', '君主', '襄公', '周平王']"
3475,"['蘇格蘭', '亞當·斯密', '亞當·福格森', '亞當·密茨凱維奇', '亞當·斯密問題', '亞當·史密斯_(1992年出生足球運動員)', '國富論', '經濟學', '歐亞大陸', '產業']"
3603,"['保羅·狄拉克', '保羅·沃克', '物理學家', '英國', '理論物理學', '劍橋大學', '劍橋', '爐']"
10089,"['學名', '金毛裸蕨', '蕨', '科']"
11962,"['塔爾巴哈臺', '1888年', '塔爾巴哈臺參贊大臣']"
13614,"['釋迦牟尼', '佛', '問題', '悖論', '爪', '志', '理論']"
13879,"['心碎四角關係', '富士電視臺', '心碎', '角', '阿部貞夫', '人物', '主軸', '愛情喜劇', '喜劇']"
8092,"['狻猊', '龍生九子', '獅', '龍', '子', '文獻', '中國', '穆天子傳', '天子', '傳']"
2875,"['藥物', '人']"
10344,"['蒂芬妮歌舞團', '變性', '演員', '亞洲', '區域']"
8177,"['李祖德', '臺北', '臺北醫學大學', '經營者']"
9846,"['童魘', '神仙·老師·狗', '學生', '精神病院']"
11748,"['昭慈皇后', '蒙古帝國', '汗', '妻子']"
11537,"['新黨', '1993年', '領袖', '趙少康', '中國國民黨', '國民黨_(1912年)']"
3829,"['1917年', '1917_(電影)', '年', '民主革命', '沙皇', '亞歷山大·克倫斯基', '亞歷山大·沙倫貝格', '亞歷山大·範德貝倫', '亞歷山大·特拉伊科夫斯基', '俄羅斯人']"
2456,"['路易十四', '路易·德·奧爾良_(1703年—1752年)', '軍艦', '海軍', '盧福瓦侯爵', '法蘭西王國', '王國', '陸軍', '陸', '常備軍']"
12837,"['機殼改裝', '美學']"
13152,"['火災', '2016年', '臺東縣消防局', '雲梯']"
2476,"['飛機', '音速', '聲爆', '空氣', '物體', '速度', '音障', '爆炸']"
6562,"['王翦', '秦國', '戰國時期', '燕國', '趙國']"
11153,"['臺灣美術雙年展', '臺中市', '2008年', '雙年展', '美術', '臺灣', '議會', '當代藝術', '藝術']"
11734,"['普羅米修斯_(電影)', '父親', '人類']"
12075,"['袁淑', '劉紹']"
11793,"['環翠堂', '環翠_(選區)', '香港', '親中派', '股票市場', '股票', '市場']"
10401,"['城頭山遺址', '澧縣', '常德市', '湖南省_(中華民國)', '全國重點文物保護單位']"
11832,"['打貓社', '民雄鄉', '貓', '社', '現在', '中樂村_(臺灣)', '民雄_(大字)']"
12707,"['三白草科', '三白草', '三白', '繖形花序', '花序', '葉']"
2403,"['博古', '中國共產黨', '莫斯科']"
8281,"['1927年', '年', '威爾·薩索', '會議', '布魯塞爾', '人', '諾貝爾獎']"
12269,"['呂蒙', '四大都督', '都督', '一·二八事變']"
6568,"['侯孝賢', '二二八事件', '事件', '電影', '威尼斯', '金獅獎']"
11588,"['臺中市', '北屯區', '區長', '人']"
9666,"['國', '外語', '學校']"
5475,"['主席', '比爾', '比爾·比紹普', '比爾·弗利', '比爾·約翰遜_(政治人物)', '比爾·波西', '2004年']"
2396,"['信天翁科', '鳥', '南冰洋', '太平洋', '洋', '牠', '翼展', '世界']"
9369,"['中華人民共和國國家民族事務委員會', '中華人民共和國', '國務院_(聖座)', '機構']"
13534,"['3月27日', '日', '大正']"
6823,"['清朝', '內畫壺', '康熙', '類型']"
13230,"['蒙特內哥羅的安娜', '蒙特內哥羅', '安娜', '安娜·卡列尼娜']"
3939,"['臼井儀人', '蠟筆小新', '人']"
10340,"['錢鎰', '錢_(電影)', '五代十國', '杭州_(古代)', '人']"
2160,"['東蒙', '盟_(行政區劃)', '傳統', '中國', '地區', '內蒙古自治區', '人口', '數', '區']"
1422,"['古希臘', '希臘', '電視劇', '奧德賽', '伊利亞特', '荷馬', '傳說_(Raidas專輯)', '詩人']"
5787,"['卡爾·馬克思', '馬克思·多爾穆瓦站', '格魯喬·馬克思', '馬克思主義', '海因裏希·馬克思', '資本論', '馬克思主義政治經濟學', '政治經濟學']"
4308,"['紫微垣', '皇帝', '侍女']"
4473,"['鄧小平理論', '社會主義初級階段', '中國', '社會主義', '中國特色社會主義', '中國共產黨']"
159,"['颱風', '溫帶氣旋', '氣旋']"
13243,"['金牛座', '希臘神話', '希臘', '神話', '宙斯', '女兒']"
9063,"['中國', '犀渠', '怪物', '人', '犀牛', '盾']"
9300,"['龐圖蘇克_(伊利諾伊州)', '美國']"
11865,"['臺北基督學院', '關渡大橋', '基督學院', '臺灣', '博雅教育']"
763,"['隋朝', '唐朝', '後_(消歧義)', '盛世', '隋唐', '中國歷史', '中國', '歷史', '朝代']"
8355,"['侯孝賢', '電影', '金馬獎', '劇情片']"
9130,"['小說家', '科南', '時代', '遊戲', '名稱', '希伯來人', '冒險']"
10931,"['古墓派', '小龍女']"
3867,"['軌道共振', '共振_(化學)', '太陽系', '天體', '軌道']"
12085,"['清朝', '鼻菸壺', '貴族']"
4826,"['奧斯華·波爾克', '詹姆斯·諾克斯·波爾克', '民主黨_(香港)', '總統', '衆議院議長_(日本)', '議長', '衆議院_(日本)', '州長_(美國)']"
9414,"['稻荷神', '狼與辛香料', '輕小說', '小說', '香料', '主角_(小說)', '原型', '臺北稻荷神社', '稻荷神社_(消歧義)', '主神']"
12149,"['裝甲兵進行曲', '納粹德國', '德國聯邦國防軍', '旋律', '18世紀', '世紀', '奧地利', '2017年', '歌曲']"
6912,"['伊斯法罕地鐵', '伊斯法罕']"
3320,"['喬治三世', '喬治·桑', '喬治·哈里森', '疾病']"
12582,"['華僑報', '歐洲', '地區']"
12194,"['人體', '細胞', '類型']"
9894,"['陸毅', '演員', '中國', '2006年', '年', '陳坤', '劉燁_(演員)', '黃曉明', '鄧超']"
14026,"['恆善', '清朝', '政治人物', '光緒', '殿試', '進士', '滿洲', '正黃旗', '人']"
3423,"['弗拉基米爾·普京', '羅曼·伊戈列維奇·普京', '2000年', '小時', '俄羅斯總統', '總統', '俄羅斯']"
10338,"['錢鎰', '錢_(電影)', '五代十國', '人', '天寶']"
14388,"['唐朝', '王雄誕', '王果']"
572,"['成龍', '美國', '演員']"
2413,"['明憲宗', '明朝', '皇帝']"
1101,"['火衛二', '理察·德摩斯', '火星', '衛星', '阿薩夫·霍爾']"
6277,"['大公報', '香港', '倒數']"
11450,"['物理常數', '數學常數', '常數', '1937年', '1937', '保羅·狄拉克', '物理學家', '保羅·狄拉克']"
10725,"['李天命', '天命_(後金)', '2005年', '香港中文大學', '哲學系', '工友']"
9324,"['民主黨_(香港)', '香港', '羅健熙']"
12932,"['愛德華·希思', '保守黨_(英國)', '愛德華·比希納', '愛德華·埃爾加', '保守黨黨魁_(英國)', '平民', '時代']"
2084,['流產']
13401,"['臺灣地方特色產業', '臺灣', '產業', '地', '原材料', '產品']"
12293,"['約翰·拜耳', '拜耳', '德國', '師', '天文學', '工作', '1625年']"
11236,"['M4_(臺灣男子團體)', '4_in_Love_(組合)', '臺灣']"
10424,"['田孟莊', '齊國']"
13312,"['普通翠鳥', '物種']"
12578,"['華僑報', '澳門', '日報', '1937年', '2000年']"
7198,"['臺灣', '竹東鎮', '竹東_(大字)', '竹', '1900年代', '1900年', '00年代', '年代', '工業技術研究院', '新竹_(大字)']"
13100,"['桃太郎', '日本', '英雄', '桃太郎_海之神兵', '小行星', '行星']"
7308,"['超人', '1938年', '動作漫畫']"
2974,"['關羽', '形象', '後世', '神']"
2434,"['20世紀', '世紀', '表現主義', '詞_(文學)', '法國', '畫家', '朱利安·迪普雷', '作品', '印象派', '奧地利']"
1839,"['XBRL', '標記_(程式語言)', '相關性', '相關_(概率論)']"
12103,"['臺北大天后宮', '大天后宮', '關節', '媽祖']"
6177,"['韓正', '中國共產黨中央政治局', '中國共產黨', '政治局']"
12702,"['1996年', '高相成', '相_(物質)', '羽毛球', '中國']"
9607,"['視光學', '光學', '光學儀器', '雙眼視覺', '患者', '眼']"
634,"['水木清華BBS', '水木', 'BBS', '水木清華', '大學']"
7229,"['臺中不敬事件', '1928年臺灣', '1928年', '臺灣', '事件', '朝鮮', '皇族', '臺灣總督', '總督']"
3133,"['柏林自由大學', '自由大學', '柏林', '精英大學']"
12756,"['雨', '臺灣', '八八水災']"
10688,"['麻薩諸塞州', '美國', '首府', '自由', '稱', '波士頓']"
8236,"['詞曲作家', '音樂出版社', '作品', '版稅', '作曲家']"
7898,"['雲南省_(中華民國)', '鹿城鎮_(阜南縣)', '鹿城']"
9260,"['香港科技大學', '科技大學', '大學', '私立大學', '學術', '研究', '新界', '西貢區', '西貢', '區']"
10717,"['臺灣菸酒公司', '公學校', '學校', '財政部']"
12978,"['史明', '史明·革命進行式', '眼', '白內障']"
11040,"['嘉義縣', '嘉義', '南部', '臺灣', '縣長', '乾隆', '縣', '城市', '民雄鄉', '民雄_(大字)']"
9845,"['童魘', '神仙·老師·狗', '學生', '精神病院']"
11629,"['新疆生產建設兵團第一師', '新疆生產建設兵團', '師', '廳', '單位', '阿拉爾市']"
5389,"['羅生門_(2015年歌曲)', '作品', '人']"
10632,"['1936年', '年', '法國', '化石森林']"
295,"['李賦寧', '政治家', '中國']"
11898,"['1867年', '香檳', '中國', '學生', '美']"
9093,"['生物技術', '模板', '蛋白']"
6926,"['原雞', '雞', '原雞屬', '蛋白質', '食物']"
13409,"['18世紀', '世紀', '麻薩諸塞州', '波士頓', '茶會', '事件', '美國獨立戰爭', '美國', '獨立戰爭', '戰爭']"
10319,"['左天覺', '中國農業', '中國', '農業', '年', '作者', '世界']"
10737,"['多明尼加', '領土', '加勒比海', '太平洋', '海', '島嶼']"
13214,"['香山車站_(臺灣)', '香山_(大字)', '阿里山']"
7459,"['敍利亞_(印地安納州)', '政治人物', '法耶茲·薩拉傑', '薩拉姆·法耶茲', '費薩爾·法耶茲', '的黎波里', '議會']"
11194,"['副總理_(日本)', '內閣總理大臣', '總理', '內閣', '日本', '天皇']"
13940,"['波蘭', '公司', '電子貨幣', '貨幣']"
1826,"['波爾布特', '真名']"
14146,"['奄蔡', '遊牧', '公元', '1世紀', '世紀', '5世紀', '阿提拉', '王', '阿提拉·沙沃爾特']"
12649,"['太陽系', '行星', '體積', '衛星']"
916,['疾病']
10148,"['藝術科學城', '瓦倫西亞', '圖裏亞河_(西班牙)', '西班牙', '地區', '設計師', '聖地牙哥·卡拉特拉瓦']"
8841,"['隱兵鯰', '輻鰭魚綱', '輻鰭魚', '目', '美鯰科', '美鯰', '河流', '魚', '南美洲', '流域']"
9811,"['臺大杜鵑花節', '1997年', '上班族']"
10063,"['茶花女_(1994年電影)', '小仲馬', '仲馬', '小說', '朱塞佩·威爾第', '歌劇', '朱塞佩·威爾第', '威爾·史密斯']"
10891,"['大武崙砲臺', '大武崙', '安樂區', '基隆要塞', '基隆市', '情人湖', '臺灣', '司令部', '要塞']"
9578,"['鹽業', '自貢市']"
9296,"['龐圖蘇克_(伊利諾伊州)', '2010年', '年', '數據', '人口', '人']"
12453,"['成龍', '中國', '國際', '中國人', '人', '2016年', '2016', '年', '奧斯卡', '奧斯卡·埃爾南德斯']"
7965,"['俄羅斯', '少數民族', '楚瓦什人', '人', '人種', '文字', '音節', '拼音文字', '突厥語族', '突厥']"
14044,"['鳥', '大小']"
3206,"['麻原彰晃', '真理國', '熊本縣', '八代市', '九州_(日本)', '真理']"
5273,"['一次文獻', '文獻']"
5054,"['網景通訊家', '網景', '西班牙', '食譜']"
11273,"['四維國小', '1992年', '臺中捷運', '1', '一·二八事變']"
2920,"['德州儀器', '科技公司', '總部', '達拉斯']"
12751,"['美國', '爵士樂', '球場', '紐約', '路易斯·阿姆斯特朗體育場', '美國網球公開賽']"
8667,"['中芯國際', '總部', '晶圓', '集成電路', '電路', '晶圓代工', '中國']"
14063,"['羌語', '文字']"
11563,"['同學', '放射性元素', '放射性', '鍀', '地球']"
9194,"['臺南府糧捕海防通判', '臺灣', '臺灣清治時期', '地方政府', '一·二八事變', '臺南府']"
4374,"['人口', '京畿道', '京畿']"
9410,"['咸陽市', '2005年', '中國', '城市']"
13224,"['中華職業籃球聯盟', '球員']"
12691,"['抄襲', '情節', '人', '法律', '思想']"
3751,"['教會', '信徒', '組織']"
11240,"['長度', '櫟癭']"
4201,"['煎餅餜子', '煎餅_(日本)', '小喫']"
10499,"['金門炮戰', '臺灣海峽危機', '臺灣海峽', '危機', '臺灣', '海峽', '海']"
11970,"['高陵_(東吳)', '丹陽市', '孫權', '孫吳', '三國', '皇帝', '孫堅', '陵墓']"
7680,"['始海百合', '棘皮動物', '海百合', '百合_(消歧義)', '海']"
8288,"['臺南北極殿', '北極殿', '明朝', '邦', '神']"
10512,"['劉建順', '劉建_(演員)', '2001年', '2001', '年', '世界']"
7945,"['羽毛', '咬鵑科', '熱帶', '氣候']"
6822,"['清朝', '內畫壺', '乾隆', '類型']"
5057,"['木衛三十九', '希臘神話', '希臘', '神話', '女神', '一·二八事變', '名稱']"
9680,"['康奈爾大學', '常春藤盟校', '埃裏克·康奈爾', '大學']"
6093,"['物流', '概念', '植物園', '中國']"
11211,"['池彬', '中國', '跳水', '亞洲運動會', '亞洲', '運動會']"
10503,"['金門炮戰', '第二次世界大戰', '世界大戰', '海', '戰術']"
3713,"['氣體', '物體', '目標', '器具', '槍械']"
13801,"['石原慎太郎', '東京都']"
14369,"['臺北醫學大學', '信義區_(臺北市)', '醫院']"
4218,"['基因工程', '生物技術', '野生動物', '動物', '顏色', '工程', '基因', '生物']"
14171,"['非洲', '天主教奧基奎教區', '1981年', '奧韋裏', '教區']"
10715,"['菸草', '臺灣菸酒公司', '財政部']"
2852,"['卡爾·央斯基', '央斯基', '卡爾', '無線電', '美國', '天文學', '銀河系', '中心']"
10560,"['2010年', '人口普查', '拉巴斯縣', '拉巴斯_(消歧義)', '人口', '人']"
7024,"['鴟尾', '南宋']"
12548,"['UNIX', '約夏·貝爾']"
6880,"['索馬利蘭國旗', '索馬利蘭國', '國旗', '旗_(行政區劃)', '清真言', '言', '半旗', '制度', '五角星', '五角']"
10462,"['尼古拉·齊奧塞斯庫', '齊奧塞斯庫_(消歧義)', '埃列娜·齊奧塞斯庫', '尼古拉·齊奧塞斯庫的個人崇拜', '尼庫·齊奧塞斯庫', '尼古拉·薩科齊', '瓦倫丁·齊奧塞斯庫', '1933年', '羅馬尼亞共產黨', '羅馬尼亞']"
13632,"['陳韻文', '香港中文大學', '新亞書院', '文學']"
14215,"['臺北州立臺北第三中學校', '1937年', '臺北州', '臺北', '中學', '金色_(紋章學)', '字']"
10884,"['馬丁·路德·金', '馬丁·路德·金恩遇刺案', '馬丁·路德·金紀念日', '馬丁·路德', '馬丁·路德·金國家歷史遺址', '馬丁·路德·金博士廣場站', '路德', '1968年', '人', '汽車旅館']"
6368,"['魏瑪共和國', '魏瑪', '政體', '共和_(西周)', '德國', '皮埃爾·德·費馬', '政府']"
11061,"['榮·倫揚', '政治人物', '美國', '無黨籍']"
13092,"['衛生局', '古蹟', '活動']"
9371,"['袁亞湘', '湖南人', '人', '數學家', '2018年']"
4114,"['波爾布特', '宋成', '政府', '監禁_(遊戲)', '1998年', '年']"
9720,"['農會', '2000年', '行政院農業委員會']"
14205,"['哈密札薩克和碩親王', '貴族', '世襲', '世襲貴族', '和碩親王', '同治', '中華民國']"
5256,"['第二國際', '1889年', '年', '巴黎', '國際', '工人鬥爭', '武器', '日俄戰爭', '戰爭']"
7589,"['花椒', '揮發性', '物質']"
12132,"['卡拉是條狗', '路學長', '中國', '導演', '2002年', '名稱', '卡拉']"
11023,"['中華民國', '中華民國文化部', '文化部', '機構', '國立臺灣文學館', '臺灣', '臺灣文學', '文學', '臺南市', '中西區_(臺灣)']"
11087,"['乳房植體', '材料', '歐洲', '胸']"
8900,"['海星', '口腔', '動物', '牠', '胃', '體', '食物']"
12230,"['維克多·雨果', '雨果·史特蘭奇', '雨果·根斯巴克', '雨果·馬拉多納', '國家元首', '人']"
9151,"['侏羅紀公園_(消歧義)', '系列', '辛德勒的名單', '奧斯卡·辛德勒', '魯道夫·辛德勒', '斯蒂芬·斯皮爾伯格', '斯蒂芬·弗里爾斯', '斯蒂芬·科拜爾', '斯蒂芬·金', '諾貝爾獎']"
3479,"['亞當·斯密', '亞當·密茨凱維奇', '亞當·斯密問題', '亞當·史密斯_(1992年出生足球運動員)', '經濟學']"
1437,"['英格蘭教會', '英格蘭', '教會', '世紀', '世', '宗教改革', '改革', '王', '亨利八世', '亨利']"
10622,"['李再含', '中國共產黨', '1938年', '1975年', '年']"
9697,"['中華民國政府', '中華民國', '政府', '第二次世界大戰', '世界大戰', '臺灣', '省_(消歧義)', '陳儀', '首長', '南海諸島']"
13028,"['臺灣', 'VoIP', '詐騙集團', '詐騙', '工具']"
6296,"['世界', '演化', '寒武紀', '寒武紀大爆發']"
5587,"['威尼斯', '世界', '影片', '1949年', '金獅獎', '榮譽']"
12480,"['臺東機務段', '臺東車站', '機務段', '臺東市', '臺東縣']"
3528,"['溶液', '混合物', '物質', '化學性質', '化學']"
11863,"['臺北基督學院', '臺灣', '博雅教育', '關渡大橋', '基督學院', '聯邦教育部', '教育部']"
3530,"['中華民國', '自由', '報紙']"
9936,"['梁麗瑩', '1984年', '1984', '香港', '藝人', '開心賓館', '電視劇']"
12436,"['今晚報', '晚報', '羊城晚報', '東亞', '新民晚報', '北京晚報', '大晚報', '中國']"
5068,"['冰島語', '冰島', '人', '文學', '古代文學']"
10289,"['臺南機場', '南區_(臺南市)', '臺南市', '桃竹苗', '地區', '機場']"
1817,"['藥水', '溴']"
8149,"['高安公寓', '康平路', '號', '公寓']"
13126,"['大陳新村', '陳', '人', '兩蔣', '蔣中正', '新村']"
12629,"['You', 'You_were.../BALLAD', 'Only_You_只有您', '電視廣播有限公司', '香港電視廣播', '香港', '電視', '公司', '2011無線節目巡禮', '節目']"
329,['中華人民共和國']
13559,"['臺南市永康區五王國民小學', '永康區', '臺南市']"
11999,"['上杉氏', '上杉氏憲_(深谷上杉氏)', '時代', '犬懸上杉家', '犬', '家', '室町時代', '室町', '關東地方', '關東']"
12972,"['孝誠仁皇后', '後_(消歧義)']"
11812,"['佐古木站', '彌富市', '名古屋線', '車站編號', '車站']"
7442,"['查理曼', '查理·曼紐爾', '814年', '主教座堂']"
1910,"['流產', '胎兒', '母體', '症狀', '噴嚏']"
11336,"['比利時', '天主教曼戈切教區', '1969年', '年', '南部區_(冰島)', '縣']"
2191,"['人類演化', '演化', '學說', '南', '人類', '人屬']"
12639,"['張岱_(明朝)', '紹興府']"
13357,"['種植業', '園林', '花', '人類', '果實']"
10250,"['劉文正', '校園民歌', '民歌', '校園', '金唱片', '金唱片獎', '唱片']"
14247,"['臺北賓館', '日治時期', '總督', '工程師']"
9293,"['南北朝', '夏州', '中國', '夏_(十六國)']"
13071,"['2022年', '年', '斯里蘭卡', 'COVID19_疫情對女性教育的影響', '俄烏戰爭', '戰爭', '國家']"
3945,"['卡西尼', '喬瓦尼·多梅尼科·卡西尼', '亨利·卡西尼', '讓多米尼克·卡西尼', '塞薩爾弗朗索瓦·卡西尼·德·蒂裏', '雅克·卡西尼', '喬瓦尼·多梅尼科·卡西尼', '巴黎天文臺', '天文臺']"
1867,"['8頻道_(泰國)', '富士電視臺']"
13775,"['鬥牛舞', '鬥牛', '舞·舞·舞']"
14351,"['功能', '胸罩', '乳房', '胸圍', '地', '服裝', '男性']"
5601,"['臺南縣', '臺南市', '嘉南平原', '嘉南', '平原']"
7566,"['飄然臺', '白玉', '黃初平', '紙雕']"
9252,"['巴特西', '南岸_(倫敦)', '泰晤士河', '薩里郡', '薩里']"
13671,"['研究所', '大學']"
10958,"['靈長目', '狨']"
1950,"['汶萊', '邦', '東南亞', '國家']"
2253,"['宗室_(清朝)', '八大山人', '清朝', '輔國中尉', '中尉']"
11550,"['2014年冬季奧林匹克運動會韓國代表團', '2014年冬季奧林匹克運動會', '運動員', '2014年', '奧林匹克運動會', '奧林匹克運動會韓國代表團']"
12521,"['臺灣日治時期', '臺灣', '日治時期', '新富町_(臺中市)', '臺中_(大字)', '臺中州', '沙丁魚', '三民路']"
8197,"['李祖德', '臺北', '經營者']"
11265,"['意大利', '切諾河', '沼澤']"
14348,"['馬德里', '歐洲', '城市', '2017年', '世界最佳宜居城市', '世界']"
11264,"['切諾河', '意大利', '全長', '亞平寧山脈']"
5576,"['張學良', '軟禁', '國民政府', '蔣經國', '李登輝', '美國']"
1752,"['共和黨', '社會']"
14055,"['大軍區', '中國人民解放軍蘭州軍區', '中國人民解放軍', '兵力', '人']"
5142,"['埃塔', '1968年', '人', '公民']"
6175,"['韓正', '中國共產黨中央政治局', '中國共產黨', '政治局']"
1836,"['XBRL', '語言', '標記_(程式語言)']"
13386,"['ING臺北國際馬拉松比賽', '馬拉松', 'ING', '安泰人壽', '區_(烏干達)']"
3895,"['鄱陽湖', '江西省', '中國', '淡水']"
14343,"['馬德里', '西班牙', '城市', '2017年', '世界最佳宜居城市', '世界', '倒數']"
7935,"['歐幾里得', '阿基米德', '證明完畢', '證明']"
10235,"['萬華區', '和平車站_(臺北市)', '和平_(消歧義)', '時代', '馬場町']"
7475,"['惠靈頓', '首都', '博物館']"
4743,"['蘇格拉底', '蘇格拉底·布拉濟萊羅·奧利維拉', '若瑟·蘇格拉底', '學生', '柏拉圖', '對話']"
9676,"['湖北省_(中華民國)', '黃埔區', '黃埔', '黃埔軍校舊址']"
11800,"['劉文正', '霍正奇', '1986年', '年', '臺灣', '方文琳', '伊能靜', '藝人', '別人']"
12626,"['臺北市立松山高級中學', '信義區_(臺北市)', '臺北', '松山', '中學']"
772,"['阿托品', '青光眼']"
6828,"['梁武帝', '侯景之亂', '侯景', '亂', '梁_(南朝)', '佛教', '國庫']"
11260,"['曹江_(清朝)', '陳策_(成化丁未進士)', '清朝', '政治人物', '1741年', '松江']"
7150,"['主席', '葉國華', '全國人民代表大會代表', '全國人民代表大會', '國', '人民代表大會']"
13093,"['衛生局', '國定古蹟', '古蹟', '活動']"
4828,"['潮州市', '潮安區', '湘橋區', '文化']"
9176,"['香港', '主角_(小說)', '劉丹', '演員']"
2086,"['流產', '染色體']"
13909,"['響度', '音色', '聲音', '響', '音', '評論家']"
7244,"['太平洋戰爭', '太平洋_(電視劇)', '戰爭', '知識', '臺北製糖所', '臺北', '製糖']"
9762,"['超級英雄', '英雄', '超人', 'DC漫畫', 'DC', 'DC_超級英雄_Online', '漫畫', '故事', '情節', '地球']"
1687,"['吸血鬼', '虛構', '生物', '過去', '卟啉', '吸血', '一起_(政黨聯盟)']"
11074,"['大理寺', '狄仁傑', '唐朝', '中興_(渤海)', '臣', '武周', '宰相']"
8093,"['冷戰', '雲林定遠電臺', '臺南天馬電臺', '地區', '短波廣播', '短波', '價值']"
6928,"['原雞', '雞', '原雞屬']"
13915,"['袁一琦', '四川省_(中華民國)', 'SNH48', 'SNH48_Group第五屆總決選', 'SNH48_Group第四屆總決選', 'SNH48_Group第四屆總決選', 'SNH48_Group第五屆總決選', '偶像_(日本)', 'SNH48_Group第五屆總決選', 'SNH48_Group第四屆總決選']"
8192,"['李祖德', '臺北市', '臺北醫學大學', '經營者']"
10348,"['蒂芬妮歌舞團', '春武里府', '街', '變性', '演員']"
5018,"['生物', '動物', '植物', '界_(生物)', '細胞核', '細胞', '核', '細菌', '獨立', '古菌']"
12667,"['中國', '藍隊', '911_(消歧義)', '美國']"
3378,"['殖民主義', '領土']"
11095,"['奧斯卡王子_(斯科訥公爵)', '南曼蘭公爵卡爾·奧斯卡王子', '瑞', '瑞典']"
1667,"['伊萬·屠格涅夫', '小說家', '詩人']"
11497,"['平假名', '日本']"
12037,"['京九鐵路', '直轄市', '省_(中華民國)', '鐵路']"
12208,"['氫彈', '氫', '類型', '核', '能量']"
10743,"['紅燒乳鴿', '營養']"
13708,"['郭杲', '明朝', '政治人物', '光宗', '宋寧宗']"
12910,"['謝志偉_(臺灣)', '政黨', '駐德國臺北代表處', '臺北', '德國']"
845,"['錢偉長', '數學', '力學', '應用數學', '中國科學院院士', '中國科學院', '院士']"
10322,"['男性', '示威', '綽號', '坦克人', '坦克', '1989年', '1989', '年', '中國人民解放軍', '59式']"
11743,"['江君大神', '江', '大神', '皇帝']"
5822,"['卡爾·馬克思', '馬克思·多爾穆瓦站', '格魯喬·馬克思', '馬克思主義', '海因裏希·馬克思', '作品', '馬克思主義政治經濟學', '政治經濟學', '概念']"
1623,"['陸羽', '茶經', '唐朝', '人', '茶', '世界', '茶文化']"
1135,"['馬六甲海峽', '馬六甲_(消歧義)', '海峽', '現在', '國家']"
5645,"['新興宗教', '宗教', '時間', '1950年代', '年代', '19世紀', '世紀', '觀點_(哲學)']"
9544,"['日本基督教會', '日本基督教', '臺灣議會設置請願運動', '臺灣', '議會', '請願', '運動_(消歧義)']"
10349,"['蒂芬妮歌舞團', '變性', '演員']"
4404,"['中國人民解放軍南京軍區', '中國人民解放軍', '大軍區', '軍區', '南京市', '2016年', '2016', '深化國防和軍隊改革']"
4782,"['法蘭西學會', '學院', '喬瓦尼·多梅尼科·卡西尼', '國籍', '讓多米尼克·卡西尼', '塞薩爾弗朗索瓦·卡西尼·德·蒂裏', '雅克·卡西尼', '喬瓦尼·多梅尼科·馬拉迪', '月球']"
1064,['單片機']
10840,"['新民大酒店', '新民', '酒店', '新民晚報', '類型', '空間']"
